,created_at,temp,hum,p25,p10
52044,2019-11-09 09:33:31,26.7,74.7,108.4,328.89999
52045,2019-11-09 09:33:50,27.4,75.0,108.6,300.29999
52046,2019-11-09 09:34:06,26.7,74.1,109.0,338.5
52047,2019-11-09 09:34:23,27.4,74.5,102.4,245.2
52050,2019-11-09 09:35:18,27.4,74.8,97.6,191.3
52051,2019-11-09 09:35:34,27.1,74.9,97.7,218.2
52052,2019-11-09 09:35:51,27.1,74.9,95.6,185.10001
52136,2019-11-09 10:00:16,28.2,68.1,89.3,189.39999
52137,2019-11-09 10:00:33,28.8,68.7,89.3,187.10001
52214,2019-11-09 10:23:32,28.8,66.8,89.5,195.2
52215,2019-11-09 10:23:48,28.0,66.0,91.9,231.7
52216,2019-11-09 10:24:07,28.9,66.9,90.2,185.10001
52664,2019-11-09 12:33:16,33.9,50.1,67.0,152.0
52722,2019-11-09 12:52:44,34.7,47.7,94.4,277.39999
52723,2019-11-09 12:53:02,34.6,47.9,85.5,249.89999
52724,2019-11-09 12:53:22,34.2,48.2,82.0,228.10001
52730,2019-11-09 12:55:17,35.5,48.6,110.9,408.39999
52731,2019-11-09 12:55:36,35.7,48.2,190.10001,837.09998
52732,2019-11-09 12:55:53,35.3,47.4,117.1,459.20000999999996
52733,2019-11-09 12:56:13,36.3,47.1,82.6,208.10001
52783,2019-11-09 13:12:20,32.8,48.1,71.4,183.5
52784,2019-11-09 13:12:40,32.7,48.3,82.5,267.39999
52785,2019-11-09 13:12:59,32.8,48.8,71.1,178.0
53696,2019-11-09 18:59:39,26.5,73.9,234.39999,260.89999
59391,2019-11-11 08:30:56,25.7,80.6,83.7,286.5
59392,2019-11-11 08:31:23,25.6,80.7,82.8,244.39999
59397,2019-11-11 08:33:42,24.9,80.4,82.7,276.60001
59398,2019-11-11 08:34:09,25.5,81.3,83.6,296.89999
59399,2019-11-11 08:34:27,24.7,80.8,79.9,269.5
59400,2019-11-11 08:34:44,24.6,80.8,78.4,239.10001
59401,2019-11-11 08:35:02,25.3,81.4,79.4,206.60001
59402,2019-11-11 08:35:35,25.0,81.1,84.7,268.0
59403,2019-11-11 08:35:50,24.5,80.7,84.5,273.0
59404,2019-11-11 08:36:25,24.2,80.7,84.3,267.39999
59405,2019-11-11 08:36:42,25.5,81.7,81.1,250.60001
59406,2019-11-11 08:36:59,25.0,81.2,90.5,346.60001
59407,2019-11-11 08:37:16,25.0,81.2,99.2,467.10000999999994
59408,2019-11-11 08:37:45,25.0,81.5,84.8,259.79999
59409,2019-11-11 08:38:03,25.2,81.7,81.2,198.89999
59411,2019-11-11 08:38:43,25.4,81.5,79.0,201.0
59576,2019-11-11 09:42:26,28.3,69.7,53.8,243.39999
59577,2019-11-11 09:42:48,28.4,69.5,66.1,394.70001
59578,2019-11-11 09:43:11,28.4,69.4,204.3,1398.69995
59579,2019-11-11 09:43:34,27.9,68.9,180.2,1164.0
59640,2019-11-11 10:06:35,28.0,69.7,49.6,210.60001
59641,2019-11-11 10:06:58,28.3,69.9,54.0,258.10001
59642,2019-11-11 10:07:20,27.6,69.0,84.9,575.40002
59643,2019-11-11 10:07:43,27.8,69.2,81.9,544.5
59644,2019-11-11 10:08:06,27.9,69.1,85.8,582.09998
59645,2019-11-11 10:08:28,27.6,68.7,89.0,606.90002
59646,2019-11-11 10:08:51,27.6,68.8,128.39999,968.0999800000001
59647,2019-11-11 10:09:13,27.6,68.8,66.8,412.60001
59651,2019-11-11 10:10:44,27.4,69.7,46.8,161.0
59652,2019-11-11 10:11:06,27.8,70.0,47.5,200.3
59654,2019-11-11 10:11:52,27.4,69.9,59.7,367.89999
59663,2019-11-11 10:15:10,27.4,69.2,73.6,463.79999000000004
59664,2019-11-11 10:15:32,27.4,69.3,123.9,963.7999900000001
59665,2019-11-11 10:15:55,28.4,70.4,114.7,900.7000099999999
59666,2019-11-11 10:16:18,27.8,69.6,103.4,792.2000099999999
59667,2019-11-11 10:16:41,28.1,69.6,61.4,395.70001
59668,2019-11-11 10:17:04,28.2,69.6,61.4,394.5
63322,2019-11-12 08:23:29,25.6,77.9,58.8,208.0
63344,2019-11-12 08:31:41,24.9,77.6,56.5,197.5
63374,2019-11-12 08:42:59,26.3,76.9,76.7,488.79999000000004
63375,2019-11-12 08:43:22,25.8,75.8,61.0,241.89999
63398,2019-11-12 08:52:02,24.9,76.5,60.4,241.8
66309,2019-11-13 04:05:22,22.7,70.6,60.3,68.1
66314,2019-11-13 04:07:13,23.0,70.8,59.8,67.2
66970,2019-11-13 08:47:45,24.9,68.8,61.7,155.0
67066,2019-11-13 09:23:48,26.1,65.3,64.3,209.5
67067,2019-11-13 09:24:11,25.8,64.6,74.7,403.20001
70007,2019-11-14 03:09:16,23.6,82.3,64.8,144.60001
70049,2019-11-14 03:25:20,23.3,82.1,72.1,167.0
70060,2019-11-14 03:29:36,23.6,82.9,73.0,166.5
70061,2019-11-14 03:29:59,23.9,83.1,74.3,177.2
70063,2019-11-14 03:30:45,23.3,82.6,72.5,174.8
70867,2019-11-14 08:40:24,24.0,85.9,109.8,294.39999
70868,2019-11-14 08:40:46,23.9,85.7,104.5,223.2
77667,2019-11-16 04:31:33,24.0,83.6,71.2,150.3
80011,2019-11-16 19:37:23,26.1,60.0,789.0,1255.30005
80012,2019-11-16 19:37:46,26.8,60.6,679.09998,759.5
80013,2019-11-16 19:38:08,26.3,60.2,128.3,144.0
85773,2019-11-18 08:37:10,24.6,65.5,73.9,245.10001
85774,2019-11-18 08:37:28,24.6,65.4,72.3,220.7
85776,2019-11-18 08:38:38,24.2,63.0,92.4,435.10000999999994
85777,2019-11-18 08:38:55,24.3,62.9,82.6,333.60001
85778,2019-11-18 08:39:14,25.1,63.3,81.3,312.20001
85782,2019-11-18 08:40:58,24.5,63.4,72.1,194.89999
85783,2019-11-18 08:41:21,24.9,63.7,83.5,338.60001
85784,2019-11-18 08:41:44,24.6,63.6,76.5,270.5
85785,2019-11-18 08:42:08,24.3,63.9,97.9,518.0
85786,2019-11-18 08:42:29,24.5,63.9,94.7,491.60000999999994
85831,2019-11-18 09:01:07,25.2,61.9,73.6,230.3
85832,2019-11-18 09:01:23,25.3,62.2,82.4,351.0
85833,2019-11-18 09:01:38,25.2,62.3,79.5,310.29999
85835,2019-11-18 09:02:34,25.7,62.7,119.9,691.0
85836,2019-11-18 09:02:50,25.4,62.4,130.5,782.59998
85837,2019-11-18 09:03:08,25.3,62.8,109.2,596.0
85838,2019-11-18 09:03:23,24.6,62.3,123.6,725.09998
85839,2019-11-18 09:03:40,26.1,63.5,104.4,525.90002
85840,2019-11-18 09:03:56,25.9,63.1,85.1,358.89999
85841,2019-11-18 09:04:12,25.4,62.5,106.7,573.59998
85842,2019-11-18 09:04:39,25.2,62.5,157.0,930.5999800000001
85932,2019-11-18 09:39:18,26.3,60.4,68.7,207.7
85933,2019-11-18 09:39:42,26.8,60.2,67.1,159.2
89160,2019-11-19 05:27:35,22.8,84.0,120.2,155.8
89236,2019-11-19 05:53:11,22.4,86.0,129.2,170.39999
89244,2019-11-19 05:56:06,22.7,86.6,129.7,171.8
89247,2019-11-19 05:57:17,21.6,86.0,130.7,171.89999
89249,2019-11-19 05:58:01,22.6,86.6,130.60001,173.7
89257,2019-11-19 06:00:51,21.9,86.2,130.89999,170.60001
89318,2019-11-19 06:23:11,22.9,85.8,139.2,185.8
89319,2019-11-19 06:23:29,23.2,86.0,138.3,183.3
89340,2019-11-19 06:31:35,22.6,85.7,140.39999,190.60001
89341,2019-11-19 06:31:59,22.4,85.5,142.3,194.7
89342,2019-11-19 06:32:15,22.9,85.8,141.39999,190.2
89343,2019-11-19 06:32:41,21.9,85.3,138.8,184.0
89344,2019-11-19 06:33:05,23.5,86.2,140.10001,188.60001
89345,2019-11-19 06:33:32,22.7,85.6,141.89999,192.3
89348,2019-11-19 06:34:40,23.5,86.1,139.2,186.5
89352,2019-11-19 06:36:00,22.4,85.4,137.89999,186.2
89387,2019-11-19 06:50:29,22.7,87.4,129.7,170.10001
89660,2019-11-19 08:30:56,25.4,75.3,115.0,381.0
89661,2019-11-19 08:31:11,25.8,75.7,117.9,415.5
89662,2019-11-19 08:31:32,25.0,75.0,111.0,291.39999
89872,2019-11-19 09:49:49,28.6,68.4,97.8,199.2
89883,2019-11-19 09:53:41,27.9,69.5,104.6,229.2
90051,2019-11-19 10:55:48,29.6,63.0,96.5,188.7
93107,2019-11-20 06:30:01,24.1,91.3,143.5,216.2
93275,2019-11-20 07:30:53,24.0,91.5,142.89999,211.8
93852,2019-11-20 11:20:33,30.4,63.6,101.5,127.0
93994,2019-11-20 12:12:43,32.8,51.7,90.2,110.6
97852,2019-11-21 13:02:04,36.4,43.8,78.6,97.2
98013,2019-11-21 14:05:14,34.1,46.8,70.7,89.4
100856,2019-11-22 08:25:03,23.6,88.1,124.7,473.89999000000006
100857,2019-11-22 08:25:31,23.2,87.9,98.4,207.39999
101051,2019-11-22 09:38:55,25.1,80.5,81.7,167.0
103635,2019-11-23 02:09:06,20.7,93.2,116.5,216.3
103651,2019-11-23 02:15:09,21.1,93.1,119.6,220.3
103664,2019-11-23 02:20:04,20.6,92.8,125.5,226.89999
103665,2019-11-23 02:20:20,21.4,93.0,125.6,235.8
103666,2019-11-23 02:20:42,21.3,92.9,124.2,231.60001
103671,2019-11-23 02:22:34,21.4,92.8,126.3,229.5
103817,2019-11-23 03:17:29,20.6,95.4,129.39999,239.39999
104431,2019-11-23 07:10:03,20.5,94.8,153.3,254.7
104474,2019-11-23 07:26:17,21.0,94.1,146.0,227.0
104554,2019-11-23 07:56:20,21.9,91.9,122.6,401.70001
104555,2019-11-23 07:56:43,21.8,91.9,129.7,486.60000999999994
104556,2019-11-23 07:57:05,22.8,92.3,129.10001,528.90002
104557,2019-11-23 07:57:27,21.6,92.0,118.7,359.89999
104558,2019-11-23 07:57:50,21.8,91.9,115.2,231.8
104576,2019-11-23 08:04:37,22.7,91.5,112.8,209.2
104577,2019-11-23 08:05:00,22.1,91.4,113.9,250.8
104578,2019-11-23 08:05:22,22.5,91.5,113.6,231.5
104639,2019-11-23 08:28:05,22.9,87.2,107.5,232.8
104640,2019-11-23 08:28:28,23.0,87.2,110.2,290.10001
104730,2019-11-23 09:02:37,25.0,83.6,87.3,198.39999
104731,2019-11-23 09:03:00,24.6,83.4,96.7,310.60001
104732,2019-11-23 09:03:22,24.4,83.2,86.8,200.2
104734,2019-11-23 09:04:07,24.5,83.4,95.3,309.10001
104735,2019-11-23 09:04:30,24.8,83.4,94.3,296.79999
104736,2019-11-23 09:04:53,24.6,83.2,90.1,205.5
104738,2019-11-23 09:05:38,25.1,82.8,86.5,177.0
104739,2019-11-23 09:06:01,25.2,82.7,95.2,301.29999
104740,2019-11-23 09:06:23,25.3,82.6,102.7,330.60001
104741,2019-11-23 09:06:46,25.1,82.6,98.4,285.5
104742,2019-11-23 09:07:09,25.4,83.0,89.5,203.8
104767,2019-11-23 09:16:41,25.6,79.6,89.2,222.8
104768,2019-11-23 09:17:03,24.5,78.9,89.7,225.10001
106344,2019-11-23 19:20:36,26.5,58.9,261.20001,292.0
106345,2019-11-23 19:20:59,25.8,58.4,189.7,212.0
106346,2019-11-23 19:21:25,26.0,58.5,229.60001,254.8
108154,2019-11-24 06:51:26,20.0,92.4,112.0,208.3
108155,2019-11-24 06:51:48,19.9,92.4,111.7,215.2
108157,2019-11-24 06:52:34,19.9,92.3,112.9,213.8
108158,2019-11-24 06:52:56,20.5,92.5,114.6,223.2
112241,2019-11-25 08:37:07,22.9,89.1,126.7,302.0
112242,2019-11-25 08:37:22,22.9,89.1,125.6,293.10001
115679,2019-11-26 07:08:25,21.5,93.3,146.10001,227.60001
115680,2019-11-26 07:08:40,22.6,93.6,146.2,225.60001
115725,2019-11-26 07:26:11,22.3,93.4,142.39999,231.5
115925,2019-11-26 08:42:21,23.9,89.1,131.0,303.89999
116483,2019-11-26 12:27:44,33.7,46.7,69.7,86.7
119515,2019-11-27 08:26:19,23.1,86.7,109.4,218.10001
119548,2019-11-27 08:39:47,22.8,86.5,112.4,239.39999
119549,2019-11-27 08:40:10,23.5,86.7,119.1,314.10001
119550,2019-11-27 08:40:25,22.8,86.2,109.3,201.10001
123164,2019-11-28 08:21:25,23.4,93.5,120.0,310.5
123165,2019-11-28 08:21:48,23.5,93.5,111.9,238.7
123351,2019-11-28 09:33:11,24.5,87.4,114.7,222.7
123355,2019-11-28 09:34:40,25.3,87.1,114.8,250.3
123356,2019-11-28 09:35:03,24.9,86.6,112.0,227.0
123359,2019-11-28 09:36:11,24.6,86.6,124.2,371.89999
123360,2019-11-28 09:36:52,25.3,87.0,121.5,364.20001
123361,2019-11-28 09:37:14,25.1,86.5,115.4,234.0
123364,2019-11-28 09:38:22,25.0,86.6,112.5,233.5
123365,2019-11-28 09:38:45,25.4,87.2,117.3,295.20001
123366,2019-11-28 09:39:08,25.3,87.1,114.1,219.60001
123367,2019-11-28 09:39:30,25.4,87.2,133.10001,469.79999000000004
123368,2019-11-28 09:39:53,25.5,87.2,192.8,927.7000099999999
123369,2019-11-28 09:40:15,26.0,87.0,181.2,776.7000099999999
123370,2019-11-28 09:40:37,26.1,87.0,112.5,225.2
123371,2019-11-28 09:41:00,26.1,87.0,158.2,667.2000099999999
123372,2019-11-28 09:41:23,24.9,85.8,199.10001,1013.7999900000001
123373,2019-11-28 09:41:45,25.1,85.9,148.8,637.90002
123374,2019-11-28 09:42:14,24.9,86.0,262.10001,1517.30005
123375,2019-11-28 09:42:36,24.9,86.0,256.60001,1426.4000199999998
123376,2019-11-28 09:42:59,25.4,86.6,183.10001,882.0
123377,2019-11-28 09:43:22,25.1,86.3,109.1,245.10001
126919,2019-11-29 08:30:48,23.4,92.8,77.8,363.5
126920,2019-11-29 08:31:11,23.7,92.9,83.7,450.5
134486,2019-12-01 08:40:34,24.9,91.9,65.5,147.2
134494,2019-12-01 08:43:33,25.0,91.6,68.6,148.3
145713,2019-12-04 08:38:17,23.4,94.8,95.2,186.60001
149457,2019-12-05 08:30:02,23.6,95.2,85.6,183.3
151575,2019-12-05 22:01:21,23.4,92.6,136.0,224.60001
152197,2019-12-06 01:58:41,20.5,94.4,105.2,202.39999
152198,2019-12-06 01:59:04,20.5,94.4,105.2,204.39999
152207,2019-12-06 02:02:28,21.4,94.5,107.1,228.89999
152208,2019-12-06 02:02:51,21.0,94.3,106.1,205.60001
152209,2019-12-06 02:03:14,21.1,94.3,104.7,210.0
152217,2019-12-06 02:06:14,20.9,94.2,105.3,216.2
152221,2019-12-06 02:07:44,21.2,94.1,103.9,211.39999
152228,2019-12-06 02:10:23,21.6,94.1,105.1,203.10001
152230,2019-12-06 02:11:09,21.5,93.9,108.0,197.5
152233,2019-12-06 02:12:18,21.7,93.9,104.2,202.3
152236,2019-12-06 02:13:26,21.7,93.8,105.5,220.60001
152237,2019-12-06 02:13:49,20.9,93.5,107.1,234.7
152242,2019-12-06 02:15:41,21.6,93.6,107.4,222.39999
152243,2019-12-06 02:16:04,21.7,93.5,106.9,216.5
152244,2019-12-06 02:16:26,22.0,93.6,103.7,201.0
152245,2019-12-06 02:16:49,21.4,93.4,103.5,210.39999
152246,2019-12-06 02:17:11,21.5,93.4,105.8,223.10001
152247,2019-12-06 02:17:34,21.5,93.5,103.4,208.3
152257,2019-12-06 02:21:38,21.6,93.6,105.4,204.5
152258,2019-12-06 02:22:01,21.6,93.6,105.1,209.3
152261,2019-12-06 02:23:09,21.9,93.8,107.9,210.60001
152313,2019-12-06 02:42:52,20.4,94.0,105.1,191.89999
152688,2019-12-06 05:06:30,22.0,94.2,112.7,227.7
152689,2019-12-06 05:06:52,21.4,94.1,111.2,221.8
152690,2019-12-06 05:07:15,21.9,94.2,110.4,208.5
152692,2019-12-06 05:08:02,21.3,94.0,110.8,210.3
152694,2019-12-06 05:08:47,20.7,93.8,110.7,206.89999
152696,2019-12-06 05:09:33,21.3,93.9,111.6,215.7
152699,2019-12-06 05:10:40,21.8,94.0,109.8,211.3
153225,2019-12-06 08:33:59,22.1,94.6,129.0,323.5
153226,2019-12-06 08:34:22,22.6,94.7,130.10001,344.20001
156625,2019-12-07 06:05:28,18.1,99.9,131.60001,241.5
156805,2019-12-07 07:13:10,18.3,99.9,141.7,258.70001
156822,2019-12-07 07:19:35,18.9,99.9,140.3,283.29999
156823,2019-12-07 07:19:58,18.8,99.9,143.2,314.0
156824,2019-12-07 07:20:20,18.4,99.9,139.8,296.79999
156825,2019-12-07 07:20:43,18.4,99.9,137.3,277.89999
156826,2019-12-07 07:21:05,19.5,99.9,141.10001,306.39999
156827,2019-12-07 07:21:27,18.3,99.9,141.0,277.60001
156831,2019-12-07 07:22:59,18.4,99.9,142.10001,269.70001
156835,2019-12-07 07:24:29,18.5,99.9,142.3,274.29999
156836,2019-12-07 07:24:52,19.6,99.9,139.10001,266.20001
156838,2019-12-07 07:25:40,18.7,99.9,142.39999,284.10001
156839,2019-12-07 07:26:03,18.9,99.9,142.5,276.89999
156857,2019-12-07 07:32:51,19.4,98.9,137.5,281.89999
156858,2019-12-07 07:33:14,19.2,98.9,140.2,352.79999
156859,2019-12-07 07:33:37,19.6,99.1,142.89999,363.70001
156860,2019-12-07 07:33:59,19.7,99.1,141.3,332.0
156861,2019-12-07 07:34:22,19.5,99.1,135.5,275.39999
156862,2019-12-07 07:34:46,19.7,99.2,137.2,281.89999
156863,2019-12-07 07:35:09,19.6,99.3,139.60001,296.79999
156864,2019-12-07 07:35:32,19.6,99.4,137.8,284.29999
156865,2019-12-07 07:35:54,19.6,99.4,139.7,295.60001
156866,2019-12-07 07:36:17,19.7,99.5,141.2,299.79999
156867,2019-12-07 07:36:39,19.8,99.6,140.2,290.89999
156868,2019-12-07 07:37:01,19.1,99.5,139.0,295.60001
156869,2019-12-07 07:37:24,19.2,99.5,137.5,289.39999
156870,2019-12-07 07:37:46,20.2,99.8,138.2,274.20001
156871,2019-12-07 07:38:09,19.3,99.5,139.2,279.10001
156872,2019-12-07 07:38:31,19.7,99.7,140.5,279.89999
156873,2019-12-07 07:38:54,19.4,99.5,137.3,260.0
156874,2019-12-07 07:39:16,19.7,99.5,135.2,270.10001
156875,2019-12-07 07:39:39,19.4,99.3,135.0,265.20001
156877,2019-12-07 07:40:24,19.9,99.4,132.8,256.89999
156879,2019-12-07 07:41:09,19.5,99.2,130.89999,245.2
156882,2019-12-07 07:42:16,19.7,99.1,129.8,242.39999
156886,2019-12-07 07:43:49,19.6,98.6,130.5,239.60001
156970,2019-12-07 08:15:37,21.9,95.7,144.89999,256.10001
156971,2019-12-07 08:15:59,21.4,95.6,145.39999,263.39999
156974,2019-12-07 08:17:07,20.9,95.8,148.0,273.10001
156976,2019-12-07 08:17:52,21.3,96.0,144.3,258.10001
156978,2019-12-07 08:18:37,21.1,96.1,144.7,252.89999
156979,2019-12-07 08:18:59,20.9,96.1,147.5,263.10001
156980,2019-12-07 08:19:21,21.0,96.1,148.8,260.60001
156981,2019-12-07 08:19:43,21.3,96.2,150.5,261.29999
156982,2019-12-07 08:20:06,21.3,96.2,149.10001,259.89999
156984,2019-12-07 08:20:51,21.1,96.2,150.3,265.89999
156985,2019-12-07 08:21:14,21.7,96.4,151.0,266.89999
156987,2019-12-07 08:21:58,21.0,96.2,147.7,260.39999
156989,2019-12-07 08:22:43,20.6,96.0,149.60001,265.89999
156993,2019-12-07 08:24:13,21.9,96.2,148.2,262.79999
156998,2019-12-07 08:26:06,21.3,95.8,156.3,365.10001
156999,2019-12-07 08:26:29,21.3,95.7,165.39999,478.79999000000004
157000,2019-12-07 08:26:52,21.3,95.6,166.3,509.60000999999994
157001,2019-12-07 08:27:14,21.1,95.5,152.5,343.60001
157002,2019-12-07 08:27:37,21.5,95.6,151.0,318.39999
157003,2019-12-07 08:27:59,21.0,95.4,150.10001,288.60001
157004,2019-12-07 08:28:22,21.0,95.4,153.10001,300.10001
157005,2019-12-07 08:28:45,21.4,95.5,153.3,316.79999
157006,2019-12-07 08:29:07,20.9,95.3,150.2,327.5
157007,2019-12-07 08:29:30,20.9,95.3,151.8,322.39999
157008,2019-12-07 08:29:53,21.5,95.5,152.89999,360.10001
157009,2019-12-07 08:30:16,21.7,95.5,150.3,345.10001
157010,2019-12-07 08:30:38,21.5,95.6,147.39999,305.89999
157011,2019-12-07 08:31:01,21.0,95.4,145.5,272.20001
157012,2019-12-07 08:31:23,21.6,95.5,145.5,265.20001
157013,2019-12-07 08:31:45,22.1,95.4,145.0,268.89999
157014,2019-12-07 08:32:08,21.7,95.2,144.0,271.5
157015,2019-12-07 08:32:30,22.0,95.3,143.10001,268.89999
157016,2019-12-07 08:32:53,22.1,95.3,147.39999,268.70001
157017,2019-12-07 08:33:15,21.4,95.0,146.39999,278.29999
157018,2019-12-07 08:33:38,21.2,94.8,144.3,270.39999
157019,2019-12-07 08:34:00,21.6,94.9,144.10001,270.39999
157021,2019-12-07 08:34:46,21.9,94.9,145.3,275.39999
157022,2019-12-07 08:35:08,21.5,94.7,142.8,272.89999
157091,2019-12-07 09:01:06,22.0,93.0,122.3,254.3
157092,2019-12-07 09:01:29,22.5,93.2,123.5,269.5
157093,2019-12-07 09:01:51,22.0,93.2,122.0,228.5
157094,2019-12-07 09:02:13,22.5,93.2,119.8,228.2
157095,2019-12-07 09:02:36,22.3,93.1,119.6,247.5
157096,2019-12-07 09:02:58,22.0,92.9,118.4,216.10001
186664,2019-12-14 18:32:56,26.6,80.5,252.7,278.60001
186665,2019-12-14 18:33:19,26.4,80.4,249.60001,276.39999
192721,2019-12-16 08:39:11,22.3,99.6,36.4,178.39999
195224,2019-12-17 00:34:59,23.5,91.6,72.4,156.10001
195233,2019-12-17 00:38:23,23.6,91.8,71.9,156.2
196451,2019-12-17 08:25:39,21.3,99.9,84.9,187.0
196452,2019-12-17 08:26:02,20.9,99.9,85.6,176.10001
196477,2019-12-17 08:35:34,22.4,99.9,84.9,167.89999
198318,2019-12-17 20:10:26,24.4,88.2,60.1,157.3
199032,2019-12-18 00:49:11,20.5,98.4,102.0,189.39999
199038,2019-12-18 00:51:22,20.4,98.5,102.1,198.10001
199045,2019-12-18 00:54:04,20.4,98.6,101.1,201.60001
199046,2019-12-18 00:54:26,20.7,98.8,101.8,196.7
199049,2019-12-18 00:55:47,20.4,98.6,98.8,188.8
199056,2019-12-18 00:58:32,20.3,98.6,96.6,185.0
199064,2019-12-18 01:01:45,20.4,98.8,97.8,189.8
200271,2019-12-18 08:33:17,22.7,96.3,102.1,276.39999
200272,2019-12-18 08:33:33,23.5,96.6,100.9,260.60001
200279,2019-12-18 08:35:45,23.4,96.7,98.0,186.39999
200280,2019-12-18 08:36:03,23.5,96.8,104.9,245.2
200281,2019-12-18 08:36:21,23.4,96.7,103.2,218.8
